"StartDay","StartMonth","StartYear","FromStationId","n","Mean.Temp","Mena.Humidity","Mean.Visib","Mean.Wind","Types","Weekend","Holiday"
"17","2","2016","1023",1,31,82,7,6,"3","0","0"
"17","2","2016","1034",2,31,82,7,6,"3","0","0"
"17","2","2016","1010",1,31,82,7,6,"3","0","0"
"17","2","2016","1013",1,31,82,7,6,"3","0","0"
"17","2","2016","1005",2,31,82,7,6,"3","0","0"
"17","2","2016","1045",1,31,82,7,6,"3","0","0"
"17","2","2016","1006",2,31,82,7,6,"3","0","0"
"17","2","2016","1040",2,31,82,7,6,"3","0","0"
"17","2","2016","1031",1,31,82,7,6,"3","0","0"
"17","2","2016","1036",4,31,82,7,6,"3","0","0"
"17","2","2016","1032",1,31,82,7,6,"3","0","0"
"17","2","2016","1003",1,31,82,7,6,"3","0","0"
"17","2","2016","1049",1,31,82,7,6,"3","0","0"
"17","2","2016","1035",2,31,82,7,6,"3","0","0"
"17","2","2016","1039",5,31,82,7,6,"3","0","0"
"17","2","2016","1004",1,31,82,7,6,"3","0","0"
"17","2","2016","1033",1,31,82,7,6,"3","0","0"
"18","2","2016","1040",1,26,56,10,5,"1","0","0"
"18","2","2016","1036",1,26,56,10,5,"1","0","0"
"18","2","2016","1038",4,26,56,10,5,"1","0","0"
"18","2","2016","1044",1,26,56,10,5,"1","0","0"
"18","2","2016","1034",2,26,56,10,5,"1","0","0"
"18","2","2016","1037",3,26,56,10,5,"1","0","0"
"18","2","2016","1041",4,26,56,10,5,"1","0","0"
"18","2","2016","1048",1,26,56,10,5,"1","0","0"
"18","2","2016","1049",1,26,56,10,5,"1","0","0"
"18","2","2016","1045",1,26,56,10,5,"1","0","0"
"18","2","2016","1000",1,26,56,10,5,"1","0","0"
"18","2","2016","1039",3,26,56,10,5,"1","0","0"
"18","2","2016","1024",2,26,56,10,5,"1","0","0"
"18","2","2016","1012",2,26,56,10,5,"1","0","0"
"18","2","2016","1029",1,26,56,10,5,"1","0","0"
"18","2","2016","1003",3,26,56,10,5,"1","0","0"
"18","2","2016","1021",1,26,56,10,5,"1","0","0"
"18","2","2016","1028",1,26,56,10,5,"1","0","0"
"18","2","2016","1009",1,26,56,10,5,"1","0","0"
"18","2","2016","1006",1,26,56,10,5,"1","0","0"
"18","2","2016","1020",1,26,56,10,5,"1","0","0"
"18","2","2016","1047",4,26,56,10,5,"1","0","0"
"18","2","2016","1005",1,26,56,10,5,"1","0","0"
"18","2","2016","1019",1,26,56,10,5,"1","0","0"
"18","2","2016","1032",2,26,56,10,5,"1","0","0"
"19","2","2016","1038",4,43,41,10,11,"1","0","0"
"19","2","2016","1033",1,43,41,10,11,"1","0","0"
"19","2","2016","1022",1,43,41,10,11,"1","0","0"
"19","2","2016","1010",1,43,41,10,11,"1","0","0"
"19","2","2016","1034",3,43,41,10,11,"1","0","0"
"19","2","2016","1044",1,43,41,10,11,"1","0","0"
"19","2","2016","1007",3,43,41,10,11,"1","0","0"
"19","2","2016","1000",7,43,41,10,11,"1","0","0"
"19","2","2016","1017",1,43,41,10,11,"1","0","0"
"19","2","2016","1046",2,43,41,10,11,"1","0","0"
"19","2","2016","1025",4,43,41,10,11,"1","0","0"
"19","2","2016","1040",3,43,41,10,11,"1","0","0"
"19","2","2016","1035",1,43,41,10,11,"1","0","0"
"19","2","2016","1039",3,43,41,10,11,"1","0","0"
"19","2","2016","1041",4,43,41,10,11,"1","0","0"
"19","2","2016","1029",4,43,41,10,11,"1","0","0"
"19","2","2016","1036",1,43,41,10,11,"1","0","0"
"19","2","2016","1001",2,43,41,10,11,"1","0","0"
"19","2","2016","1019",1,43,41,10,11,"1","0","0"
"19","2","2016","1048",2,43,41,10,11,"1","0","0"
"19","2","2016","1037",3,43,41,10,11,"1","0","0"
"19","2","2016","1024",1,43,41,10,11,"1","0","0"
"19","2","2016","1021",3,43,41,10,11,"1","0","0"
"19","2","2016","1012",1,43,41,10,11,"1","0","0"
"19","2","2016","1011",1,43,41,10,11,"1","0","0"
"19","2","2016","1013",1,43,41,10,11,"1","0","0"
"19","2","2016","1006",2,43,41,10,11,"1","0","0"
"19","2","2016","1032",1,43,41,10,11,"1","0","0"
"19","2","2016","1031",1,43,41,10,11,"1","0","0"
"19","2","2016","1005",1,43,41,10,11,"1","0","0"
"19","2","2016","1009",2,43,41,10,11,"1","0","0"
"19","2","2016","1002",1,43,41,10,11,"1","0","0"
"19","2","2016","1020",2,43,41,10,11,"1","0","0"
"19","2","2016","1003",1,43,41,10,11,"1","0","0"
"19","2","2016","1028",1,43,41,10,11,"1","0","0"
"19","2","2016","1049",3,43,41,10,11,"1","0","0"
"20","2","2016","1034",4,60,41,10,20,"1","1","1"
"20","2","2016","1025",5,60,41,10,20,"1","1","1"
"20","2","2016","1029",5,60,41,10,20,"1","1","1"
"20","2","2016","1023",9,60,41,10,20,"1","1","1"
"20","2","2016","1041",15,60,41,10,20,"1","1","1"
"20","2","2016","1044",5,60,41,10,20,"1","1","1"
"20","2","2016","1038",8,60,41,10,20,"1","1","1"
"20","2","2016","1049",12,60,41,10,20,"1","1","1"
"20","2","2016","1035",5,60,41,10,20,"1","1","1"
"20","2","2016","1048",12,60,41,10,20,"1","1","1"
"20","2","2016","1017",14,60,41,10,20,"1","1","1"
"20","2","2016","1004",17,60,41,10,20,"1","1","1"
"20","2","2016","1014",1,60,41,10,20,"1","1","1"
"20","2","2016","1028",3,60,41,10,20,"1","1","1"
"20","2","2016","1007",2,60,41,10,20,"1","1","1"
"20","2","2016","1032",2,60,41,10,20,"1","1","1"
"20","2","2016","1037",15,60,41,10,20,"1","1","1"
"20","2","2016","1039",10,60,41,10,20,"1","1","1"
"20","2","2016","1033",8,60,41,10,20,"1","1","1"
"20","2","2016","1005",5,60,41,10,20,"1","1","1"
"20","2","2016","1010",9,60,41,10,20,"1","1","1"
"20","2","2016","1020",2,60,41,10,20,"1","1","1"
"20","2","2016","1001",34,60,41,10,20,"1","1","1"
"20","2","2016","1047",8,60,41,10,20,"1","1","1"
"20","2","2016","1008",7,60,41,10,20,"1","1","1"
"20","2","2016","1043",2,60,41,10,20,"1","1","1"
"20","2","2016","1016",11,60,41,10,20,"1","1","1"
"20","2","2016","1040",10,60,41,10,20,"1","1","1"
"20","2","2016","1015",9,60,41,10,20,"1","1","1"
"20","2","2016","1012",18,60,41,10,20,"1","1","1"
"20","2","2016","1022",5,60,41,10,20,"1","1","1"
"20","2","2016","1006",3,60,41,10,20,"1","1","1"
"20","2","2016","1009",7,60,41,10,20,"1","1","1"
"20","2","2016","1018",12,60,41,10,20,"1","1","1"
"20","2","2016","1036",22,60,41,10,20,"1","1","1"
"20","2","2016","1045",48,60,41,10,20,"1","1","1"
"20","2","2016","1046",6,60,41,10,20,"1","1","1"
"20","2","2016","1019",7,60,41,10,20,"1","1","1"
"20","2","2016","1013",14,60,41,10,20,"1","1","1"
"20","2","2016","1003",9,60,41,10,20,"1","1","1"
"20","2","2016","1002",7,60,41,10,20,"1","1","1"
"20","2","2016","1021",1,60,41,10,20,"1","1","1"
"20","2","2016","1011",6,60,41,10,20,"1","1","1"
"20","2","2016","1000",18,60,41,10,20,"1","1","1"
"21","2","2016","1008",1,48,51,10,5,"1","1","1"
"21","2","2016","1049",3,48,51,10,5,"1","1","1"
"21","2","2016","1038",5,48,51,10,5,"1","1","1"
"21","2","2016","1047",5,48,51,10,5,"1","1","1"
"21","2","2016","1011",2,48,51,10,5,"1","1","1"
"21","2","2016","1029",3,48,51,10,5,"1","1","1"
"21","2","2016","1031",2,48,51,10,5,"1","1","1"
"21","2","2016","1001",10,48,51,10,5,"1","1","1"
"21","2","2016","1010",2,48,51,10,5,"1","1","1"
"21","2","2016","1041",6,48,51,10,5,"1","1","1"
"21","2","2016","1024",4,48,51,10,5,"1","1","1"
"21","2","2016","1004",9,48,51,10,5,"1","1","1"
"21","2","2016","1048",6,48,51,10,5,"1","1","1"
"21","2","2016","1036",10,48,51,10,5,"1","1","1"
"21","2","2016","1012",7,48,51,10,5,"1","1","1"
"21","2","2016","1046",7,48,51,10,5,"1","1","1"
"21","2","2016","1023",1,48,51,10,5,"1","1","1"
"21","2","2016","1037",4,48,51,10,5,"1","1","1"
"21","2","2016","1033",5,48,51,10,5,"1","1","1"
"21","2","2016","1032",4,48,51,10,5,"1","1","1"
"21","2","2016","1034",4,48,51,10,5,"1","1","1"
"21","2","2016","1006",5,48,51,10,5,"1","1","1"
"21","2","2016","1014",4,48,51,10,5,"1","1","1"
"21","2","2016","1039",6,48,51,10,5,"1","1","1"
"21","2","2016","1025",1,48,51,10,5,"1","1","1"
"21","2","2016","1013",8,48,51,10,5,"1","1","1"
"21","2","2016","1022",5,48,51,10,5,"1","1","1"
"21","2","2016","1003",1,48,51,10,5,"1","1","1"
"21","2","2016","1000",7,48,51,10,5,"1","1","1"
"21","2","2016","1017",12,48,51,10,5,"1","1","1"
"21","2","2016","1044",2,48,51,10,5,"1","1","1"
"21","2","2016","1015",5,48,51,10,5,"1","1","1"
"21","2","2016","1019",4,48,51,10,5,"1","1","1"
"21","2","2016","1018",1,48,51,10,5,"1","1","1"
"21","2","2016","1002",1,48,51,10,5,"1","1","1"
"21","2","2016","1009",4,48,51,10,5,"1","1","1"
"21","2","2016","1016",6,48,51,10,5,"1","1","1"
"21","2","2016","1042",1,48,51,10,5,"1","1","1"
"21","2","2016","1040",4,48,51,10,5,"1","1","1"
"21","2","2016","1021",3,48,51,10,5,"1","1","1"
"21","2","2016","1045",14,48,51,10,5,"1","1","1"
"22","2","2016","1007",2,40,55,10,6,"1","0","0"
"22","2","2016","1048",2,40,55,10,6,"1","0","0"
"22","2","2016","1038",6,40,55,10,6,"1","0","0"
"22","2","2016","1010",2,40,55,10,6,"1","0","0"
"22","2","2016","1023",1,40,55,10,6,"1","0","0"
"22","2","2016","1036",4,40,55,10,6,"1","0","0"
"22","2","2016","1001",2,40,55,10,6,"1","0","0"
"22","2","2016","1012",1,40,55,10,6,"1","0","0"
"22","2","2016","1020",3,40,55,10,6,"1","0","0"
"22","2","2016","1037",4,40,55,10,6,"1","0","0"
"22","2","2016","1047",2,40,55,10,6,"1","0","0"
"22","2","2016","1017",3,40,55,10,6,"1","0","0"
"22","2","2016","1039",1,40,55,10,6,"1","0","0"
"22","2","2016","1029",3,40,55,10,6,"1","0","0"
"22","2","2016","1034",1,40,55,10,6,"1","0","0"
"22","2","2016","1006",1,40,55,10,6,"1","0","0"
"22","2","2016","1015",2,40,55,10,6,"1","0","0"
"22","2","2016","1000",2,40,55,10,6,"1","0","0"
"22","2","2016","1043",2,40,55,10,6,"1","0","0"
"22","2","2016","1013",1,40,55,10,6,"1","0","0"
"22","2","2016","1033",1,40,55,10,6,"1","0","0"
"22","2","2016","1044",3,40,55,10,6,"1","0","0"
"22","2","2016","1016",1,40,55,10,6,"1","0","0"
"22","2","2016","1018",3,40,55,10,6,"1","0","0"
"22","2","2016","1049",5,40,55,10,6,"1","0","0"
"22","2","2016","1022",1,40,55,10,6,"1","0","0"
"22","2","2016","1026",1,40,55,10,6,"1","0","0"
"22","2","2016","1030",1,40,55,10,6,"1","0","0"
"22","2","2016","1024",3,40,55,10,6,"1","0","0"
"22","2","2016","1003",1,40,55,10,6,"1","0","0"
"22","2","2016","1002",1,40,55,10,6,"1","0","0"
"22","2","2016","1041",7,40,55,10,6,"1","0","0"
"22","2","2016","1028",3,40,55,10,6,"1","0","0"
"22","2","2016","1040",4,40,55,10,6,"1","0","0"
"22","2","2016","1032",1,40,55,10,6,"1","0","0"
"22","2","2016","1045",3,40,55,10,6,"1","0","0"
"22","2","2016","1009",3,40,55,10,6,"1","0","0"
"22","2","2016","1005",6,40,55,10,6,"1","0","0"
"22","2","2016","1021",4,40,55,10,6,"1","0","0"
"23","2","2016","1034",4,44,61,10,7,"2","0","0"
"23","2","2016","1023",3,44,61,10,7,"2","0","0"
"23","2","2016","1007",1,44,61,10,7,"2","0","0"
"23","2","2016","1020",2,44,61,10,7,"2","0","0"
"23","2","2016","1036",1,44,61,10,7,"2","0","0"
"23","2","2016","1012",1,44,61,10,7,"2","0","0"
"23","2","2016","1029",3,44,61,10,7,"2","0","0"
"23","2","2016","1027",3,44,61,10,7,"2","0","0"
"23","2","2016","1013",2,44,61,10,7,"2","0","0"
"23","2","2016","1008",1,44,61,10,7,"2","0","0"
"23","2","2016","1047",3,44,61,10,7,"2","0","0"
"23","2","2016","1010",5,44,61,10,7,"2","0","0"
"23","2","2016","1031",2,44,61,10,7,"2","0","0"
"23","2","2016","1044",1,44,61,10,7,"2","0","0"
"23","2","2016","1006",1,44,61,10,7,"2","0","0"
"23","2","2016","1038",6,44,61,10,7,"2","0","0"
"23","2","2016","1000",2,44,61,10,7,"2","0","0"
"23","2","2016","1037",4,44,61,10,7,"2","0","0"
"23","2","2016","1022",1,44,61,10,7,"2","0","0"
"23","2","2016","1015",2,44,61,10,7,"2","0","0"
"23","2","2016","1025",3,44,61,10,7,"2","0","0"
"23","2","2016","1014",3,44,61,10,7,"2","0","0"
"23","2","2016","1039",4,44,61,10,7,"2","0","0"
"23","2","2016","1033",1,44,61,10,7,"2","0","0"
"23","2","2016","1004",6,44,61,10,7,"2","0","0"
"23","2","2016","1016",3,44,61,10,7,"2","0","0"
"23","2","2016","1028",2,44,61,10,7,"2","0","0"
"23","2","2016","1021",2,44,61,10,7,"2","0","0"
"23","2","2016","1049",5,44,61,10,7,"2","0","0"
"23","2","2016","1045",3,44,61,10,7,"2","0","0"
"23","2","2016","1002",1,44,61,10,7,"2","0","0"
"23","2","2016","1019",2,44,61,10,7,"2","0","0"
"23","2","2016","1024",5,44,61,10,7,"2","0","0"
"23","2","2016","1035",1,44,61,10,7,"2","0","0"
"23","2","2016","1041",3,44,61,10,7,"2","0","0"
"23","2","2016","1032",2,44,61,10,7,"2","0","0"
"23","2","2016","1005",4,44,61,10,7,"2","0","0"
"23","2","2016","1009",1,44,61,10,7,"2","0","0"
"23","2","2016","1040",5,44,61,10,7,"2","0","0"
"24","2","2016","1034",1,52,81,8,12,"2","0","0"
"24","2","2016","1047",2,52,81,8,12,"2","0","0"
"24","2","2016","1004",1,52,81,8,12,"2","0","0"
"24","2","2016","1029",3,52,81,8,12,"2","0","0"
"24","2","2016","1027",1,52,81,8,12,"2","0","0"
"24","2","2016","1036",1,52,81,8,12,"2","0","0"
"24","2","2016","1039",1,52,81,8,12,"2","0","0"
"24","2","2016","1001",2,52,81,8,12,"2","0","0"
"24","2","2016","1007",1,52,81,8,12,"2","0","0"
"24","2","2016","1000",2,52,81,8,12,"2","0","0"
"24","2","2016","1025",2,52,81,8,12,"2","0","0"
"24","2","2016","1028",3,52,81,8,12,"2","0","0"
"24","2","2016","1044",2,52,81,8,12,"2","0","0"
"24","2","2016","1010",3,52,81,8,12,"2","0","0"
"24","2","2016","1003",1,52,81,8,12,"2","0","0"
"24","2","2016","1038",5,52,81,8,12,"2","0","0"
"24","2","2016","1041",5,52,81,8,12,"2","0","0"
"24","2","2016","1043",1,52,81,8,12,"2","0","0"
"24","2","2016","1021",2,52,81,8,12,"2","0","0"
"24","2","2016","1035",2,52,81,8,12,"2","0","0"
"24","2","2016","1006",2,52,81,8,12,"2","0","0"
"24","2","2016","1049",5,52,81,8,12,"2","0","0"
"24","2","2016","1040",2,52,81,8,12,"2","0","0"
"24","2","2016","1037",4,52,81,8,12,"2","0","0"
"24","2","2016","1024",1,52,81,8,12,"2","0","0"
"24","2","2016","1019",2,52,81,8,12,"2","0","0"
"24","2","2016","1005",2,52,81,8,12,"2","0","0"
"24","2","2016","1045",3,52,81,8,12,"2","0","0"
"24","2","2016","1023",2,52,81,8,12,"2","0","0"
"24","2","2016","1009",2,52,81,8,12,"2","0","0"
"24","2","2016","1014",1,52,81,8,12,"2","0","0"
"25","2","2016","1032",1,37,76,5,16,"3","0","0"
"25","2","2016","1049",4,37,76,5,16,"3","0","0"
"25","2","2016","1008",2,37,76,5,16,"3","0","0"
"25","2","2016","1038",6,37,76,5,16,"3","0","0"
"25","2","2016","1003",1,37,76,5,16,"3","0","0"
"25","2","2016","1013",1,37,76,5,16,"3","0","0"
"25","2","2016","1041",1,37,76,5,16,"3","0","0"
"25","2","2016","1040",1,37,76,5,16,"3","0","0"
"25","2","2016","1037",3,37,76,5,16,"3","0","0"
"25","2","2016","1005",1,37,76,5,16,"3","0","0"
"25","2","2016","1039",4,37,76,5,16,"3","0","0"
"25","2","2016","1020",2,37,76,5,16,"3","0","0"
"25","2","2016","1045",1,37,76,5,16,"3","0","0"
"25","2","2016","1034",1,37,76,5,16,"3","0","0"
"25","2","2016","1006",1,37,76,5,16,"3","0","0"
"25","2","2016","1029",3,37,76,5,16,"3","0","0"
"25","2","2016","1028",2,37,76,5,16,"3","0","0"
"25","2","2016","1021",1,37,76,5,16,"3","0","0"
"25","2","2016","1010",1,37,76,5,16,"3","0","0"
"25","2","2016","1024",3,37,76,5,16,"3","0","0"
"25","2","2016","1047",1,37,76,5,16,"3","0","0"
"25","2","2016","1023",1,37,76,5,16,"3","0","0"
"26","2","2016","1047",1,27,59,8,11,"3","0","0"
"26","2","2016","1039",2,27,59,8,11,"3","0","0"
"26","2","2016","1006",1,27,59,8,11,"3","0","0"
"26","2","2016","1049",2,27,59,8,11,"3","0","0"
"26","2","2016","1041",3,27,59,8,11,"3","0","0"
"26","2","2016","1023",2,27,59,8,11,"3","0","0"
"26","2","2016","1048",2,27,59,8,11,"3","0","0"
"26","2","2016","1011",1,27,59,8,11,"3","0","0"
"26","2","2016","1003",2,27,59,8,11,"3","0","0"
"26","2","2016","1045",3,27,59,8,11,"3","0","0"
"26","2","2016","1034",1,27,59,8,11,"3","0","0"
"26","2","2016","1001",2,27,59,8,11,"3","0","0"
"26","2","2016","1024",2,27,59,8,11,"3","0","0"
"26","2","2016","1020",3,27,59,8,11,"3","0","0"
"26","2","2016","1037",2,27,59,8,11,"3","0","0"
"26","2","2016","1036",2,27,59,8,11,"3","0","0"
"26","2","2016","1005",1,27,59,8,11,"3","0","0"
"26","2","2016","1044",2,27,59,8,11,"3","0","0"
"26","2","2016","1029",1,27,59,8,11,"3","0","0"
"26","2","2016","1004",1,27,59,8,11,"3","0","0"
"26","2","2016","1014",2,27,59,8,11,"3","0","0"
"26","2","2016","1002",3,27,59,8,11,"3","0","0"
"26","2","2016","1032",1,27,59,8,11,"3","0","0"
"26","2","2016","1015",1,27,59,8,11,"3","0","0"
"26","2","2016","1040",2,27,59,8,11,"3","0","0"
"26","2","2016","1031",1,27,59,8,11,"3","0","0"
"26","2","2016","1038",4,27,59,8,11,"3","0","0"
"27","2","2016","1020",3,34,57,10,9,"1","1","1"
"27","2","2016","1005",2,34,57,10,9,"1","1","1"
"27","2","2016","1001",1,34,57,10,9,"1","1","1"
"27","2","2016","1006",2,34,57,10,9,"1","1","1"
"27","2","2016","1046",1,34,57,10,9,"1","1","1"
"27","2","2016","1036",1,34,57,10,9,"1","1","1"
"27","2","2016","1039",5,34,57,10,9,"1","1","1"
"27","2","2016","1000",2,34,57,10,9,"1","1","1"
"27","2","2016","1017",1,34,57,10,9,"1","1","1"
"27","2","2016","1023",1,34,57,10,9,"1","1","1"
"27","2","2016","1029",2,34,57,10,9,"1","1","1"
"27","2","2016","1025",3,34,57,10,9,"1","1","1"
"27","2","2016","1003",2,34,57,10,9,"1","1","1"
"27","2","2016","1024",2,34,57,10,9,"1","1","1"
"27","2","2016","1041",4,34,57,10,9,"1","1","1"
"27","2","2016","1022",1,34,57,10,9,"1","1","1"
"27","2","2016","1010",10,34,57,10,9,"1","1","1"
"27","2","2016","1030",1,34,57,10,9,"1","1","1"
"27","2","2016","1018",6,34,57,10,9,"1","1","1"
"27","2","2016","1049",3,34,57,10,9,"1","1","1"
"27","2","2016","1002",2,34,57,10,9,"1","1","1"
"27","2","2016","1044",1,34,57,10,9,"1","1","1"
"27","2","2016","1045",3,34,57,10,9,"1","1","1"
"27","2","2016","1009",2,34,57,10,9,"1","1","1"
"27","2","2016","1047",4,34,57,10,9,"1","1","1"
"27","2","2016","1016",1,34,57,10,9,"1","1","1"
"27","2","2016","1038",6,34,57,10,9,"1","1","1"
"27","2","2016","1035",1,34,57,10,9,"1","1","1"
"28","2","2016","1039",6,50,42,10,14,"1","1","1"
"28","2","2016","1030",1,50,42,10,14,"1","1","1"
"28","2","2016","1008",7,50,42,10,14,"1","1","1"
"28","2","2016","1046",11,50,42,10,14,"1","1","1"
"28","2","2016","1001",26,50,42,10,14,"1","1","1"
"28","2","2016","1024",1,50,42,10,14,"1","1","1"
"28","2","2016","1012",32,50,42,10,14,"1","1","1"
"28","2","2016","1017",18,50,42,10,14,"1","1","1"
"28","2","2016","1036",15,50,42,10,14,"1","1","1"
"28","2","2016","1044",8,50,42,10,14,"1","1","1"
"28","2","2016","1048",13,50,42,10,14,"1","1","1"
"28","2","2016","1003",7,50,42,10,14,"1","1","1"
"28","2","2016","1041",9,50,42,10,14,"1","1","1"
"28","2","2016","1022",8,50,42,10,14,"1","1","1"
"28","2","2016","1033",8,50,42,10,14,"1","1","1"
"28","2","2016","1020",8,50,42,10,14,"1","1","1"
"28","2","2016","1013",12,50,42,10,14,"1","1","1"
"28","2","2016","1005",3,50,42,10,14,"1","1","1"
"28","2","2016","1027",6,50,42,10,14,"1","1","1"
"28","2","2016","1032",3,50,42,10,14,"1","1","1"
"28","2","2016","1025",5,50,42,10,14,"1","1","1"
"28","2","2016","1043",3,50,42,10,14,"1","1","1"
"28","2","2016","1034",2,50,42,10,14,"1","1","1"
"28","2","2016","1031",4,50,42,10,14,"1","1","1"
"28","2","2016","1045",29,50,42,10,14,"1","1","1"
"28","2","2016","1009",5,50,42,10,14,"1","1","1"
"28","2","2016","1014",1,50,42,10,14,"1","1","1"
"28","2","2016","1011",6,50,42,10,14,"1","1","1"
"28","2","2016","1002",6,50,42,10,14,"1","1","1"
"28","2","2016","1000",17,50,42,10,14,"1","1","1"
"28","2","2016","1040",3,50,42,10,14,"1","1","1"
"28","2","2016","1047",11,50,42,10,14,"1","1","1"
"28","2","2016","1016",7,50,42,10,14,"1","1","1"
"28","2","2016","1049",17,50,42,10,14,"1","1","1"
"28","2","2016","1010",13,50,42,10,14,"1","1","1"
"28","2","2016","1023",3,50,42,10,14,"1","1","1"
"28","2","2016","1035",3,50,42,10,14,"1","1","1"
"28","2","2016","1021",4,50,42,10,14,"1","1","1"
"28","2","2016","1006",6,50,42,10,14,"1","1","1"
"28","2","2016","1029",6,50,42,10,14,"1","1","1"
"28","2","2016","1042",3,50,42,10,14,"1","1","1"
"28","2","2016","1018",8,50,42,10,14,"1","1","1"
"28","2","2016","1038",9,50,42,10,14,"1","1","1"
"28","2","2016","1019",11,50,42,10,14,"1","1","1"
"28","2","2016","1004",18,50,42,10,14,"1","1","1"
"28","2","2016","1037",9,50,42,10,14,"1","1","1"
"29","2","2016","1017",1,48,59,10,17,"2","0","0"
"29","2","2016","1000",2,48,59,10,17,"2","0","0"
"29","2","2016","1020",2,48,59,10,17,"2","0","0"
"29","2","2016","1039",6,48,59,10,17,"2","0","0"
"29","2","2016","1008",1,48,59,10,17,"2","0","0"
"29","2","2016","1025",3,48,59,10,17,"2","0","0"
"29","2","2016","1010",2,48,59,10,17,"2","0","0"
"29","2","2016","1045",1,48,59,10,17,"2","0","0"
"29","2","2016","1024",2,48,59,10,17,"2","0","0"
"29","2","2016","1028",3,48,59,10,17,"2","0","0"
"29","2","2016","1016",2,48,59,10,17,"2","0","0"
"29","2","2016","1040",2,48,59,10,17,"2","0","0"
"29","2","2016","1048",2,48,59,10,17,"2","0","0"
"29","2","2016","1044",3,48,59,10,17,"2","0","0"
"29","2","2016","1002",1,48,59,10,17,"2","0","0"
"29","2","2016","1047",4,48,59,10,17,"2","0","0"
"29","2","2016","1014",1,48,59,10,17,"2","0","0"
"29","2","2016","1034",1,48,59,10,17,"2","0","0"
"29","2","2016","1027",1,48,59,10,17,"2","0","0"
"29","2","2016","1006",3,48,59,10,17,"2","0","0"
"29","2","2016","1012",1,48,59,10,17,"2","0","0"
"29","2","2016","1032",1,48,59,10,17,"2","0","0"
"29","2","2016","1015",2,48,59,10,17,"2","0","0"
"29","2","2016","1041",4,48,59,10,17,"2","0","0"
"29","2","2016","1003",3,48,59,10,17,"2","0","0"
"29","2","2016","1036",3,48,59,10,17,"2","0","0"
"29","2","2016","1030",1,48,59,10,17,"2","0","0"
"29","2","2016","1019",4,48,59,10,17,"2","0","0"
"29","2","2016","1023",1,48,59,10,17,"2","0","0"
"29","2","2016","1046",1,48,59,10,17,"2","0","0"
"29","2","2016","1018",1,48,59,10,17,"2","0","0"
"29","2","2016","1004",3,48,59,10,17,"2","0","0"
"29","2","2016","1022",1,48,59,10,17,"2","0","0"
"29","2","2016","1049",4,48,59,10,17,"2","0","0"
"29","2","2016","1029",3,48,59,10,17,"2","0","0"
"29","2","2016","1001",3,48,59,10,17,"2","0","0"
"29","2","2016","1037",3,48,59,10,17,"2","0","0"
"29","2","2016","1038",3,48,59,10,17,"2","0","0"
"1","3","2016","1000",5,50,61,8,11,"2","0","0"
"1","3","2016","1015",1,50,61,8,11,"2","0","0"
"1","3","2016","1023",3,50,61,8,11,"2","0","0"
"1","3","2016","1002",1,50,61,8,11,"2","0","0"
"1","3","2016","1040",1,50,61,8,11,"2","0","0"
"1","3","2016","1034",1,50,61,8,11,"2","0","0"
"1","3","2016","1025",3,50,61,8,11,"2","0","0"
"1","3","2016","1029",2,50,61,8,11,"2","0","0"
"1","3","2016","1044",2,50,61,8,11,"2","0","0"
"1","3","2016","1010",4,50,61,8,11,"2","0","0"
"1","3","2016","1049",6,50,61,8,11,"2","0","0"
"1","3","2016","1012",5,50,61,8,11,"2","0","0"
"1","3","2016","1005",1,50,61,8,11,"2","0","0"
"1","3","2016","1036",3,50,61,8,11,"2","0","0"
"1","3","2016","1017",7,50,61,8,11,"2","0","0"
"1","3","2016","1039",5,50,61,8,11,"2","0","0"
"1","3","2016","1001",3,50,61,8,11,"2","0","0"
"1","3","2016","1042",1,50,61,8,11,"2","0","0"
"1","3","2016","1019",2,50,61,8,11,"2","0","0"
"1","3","2016","1048",6,50,61,8,11,"2","0","0"
"1","3","2016","1032",3,50,61,8,11,"2","0","0"
"1","3","2016","1007",2,50,61,8,11,"2","0","0"
"1","3","2016","1024",1,50,61,8,11,"2","0","0"
"1","3","2016","1021",2,50,61,8,11,"2","0","0"
"1","3","2016","1004",3,50,61,8,11,"2","0","0"
"1","3","2016","1028",2,50,61,8,11,"2","0","0"
"1","3","2016","1043",2,50,61,8,11,"2","0","0"
"1","3","2016","1035",4,50,61,8,11,"2","0","0"
"1","3","2016","1045",6,50,61,8,11,"2","0","0"
"1","3","2016","1014",1,50,61,8,11,"2","0","0"
"1","3","2016","1016",5,50,61,8,11,"2","0","0"
"1","3","2016","1047",2,50,61,8,11,"2","0","0"
"1","3","2016","1011",3,50,61,8,11,"2","0","0"
"1","3","2016","1030",3,50,61,8,11,"2","0","0"
"1","3","2016","1006",5,50,61,8,11,"2","0","0"
"1","3","2016","1020",4,50,61,8,11,"2","0","0"
"1","3","2016","1003",3,50,61,8,11,"2","0","0"
"1","3","2016","1008",1,50,61,8,11,"2","0","0"
"1","3","2016","1038",5,50,61,8,11,"2","0","0"
"1","3","2016","1041",6,50,61,8,11,"2","0","0"
"1","3","2016","1022",2,50,61,8,11,"2","0","0"
"1","3","2016","1037",4,50,61,8,11,"2","0","0"
"1","3","2016","1013",2,50,61,8,11,"2","0","0"
"2","3","2016","1025",1,32,61,10,15,"3","0","0"
"2","3","2016","1000",3,32,61,10,15,"3","0","0"
"2","3","2016","1035",1,32,61,10,15,"3","0","0"
"2","3","2016","1023",2,32,61,10,15,"3","0","0"
